data,trip_creation_time,route_schedule_uuid,route_type,trip_uuid,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor,case_company,order_id,order_date,shipment_date,expected_delivery_timestamp,delivery_date,delivery_status,delayed_flag,delay_minutes,product_category,seller_id,customer_city,customer_state,order_value_inr,freight_value_inr,transport_mode,carrier,route_id,hub_id,vehicle_type,vehicle_capacity_kg,shipment_weight_kg,load_utilization_pct,number_of_stops,planned_transit_time_hours,actual_transit_time_hours,time_deviation_minutes,time_deviation_pct,distance_deviation_pct,route_efficiency_pct,weekend_flag,holiday_flag,peak_season_flag,traffic_level,weather_condition,hub_workload_pct,dispatch_delay_minutes,processing_time_minutes,fuel_efficiency_km_per_l,fuel_consumption_l,fuel_cost_inr,toll_cost_inr,transportation_cost_inr,estimated_delay_cost_inr,estimated_co2_kg,co2_per_km_kg,co2_per_order_kg,data_provenance
test,2018-09-29 00:41:37.726771,thanos::sroute:db0f8027-8ade-4411-9aff-b26adaae3993,Carting,trip-153818169772651050,IND785690AAB,Sonari_Central_DPP_1 (Assam),IND785682AAA,Sivasagar_Babupaty_D (Assam),2018-09-29 04:09:50.737900,2018-09-29 07:26:31.904261,196.0,False,38,2018-09-29 04:39:55,38.836218624880864,141.0,34.0,46.2565,4.147058823529412,6.0,1.0,2.2074000000000003,6.0,Delhivery,DLV-WAI-00001,2018-09-29,2018-09-29,2018-09-29 05:43:50,2018-09-29,Delayed,1,47.0,Apparel,SELLER-044,Sivasagar_Babupaty_D,Assam,1381.13,167.9,Road,Delhivery,IND785690AAB_IND785682AAA,IND785690AAB,LCV,2500,1686.2,62.69,3,1.567,2.35,107.0,314.71,-16.04,24.11,1,0,0,Medium,Clear,82.24,18.83,58.32,7.26,5.414,513.68,41.25,929.16,411.68,14.51,0.36904,14.51,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-20 21:22:26.863736,thanos::sroute:de5e208e-7641-45e6-8100-4d9fb1e5720d,FTL,trip-153747854686348003,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-20 21:22:26.863736,2018-09-23 03:12:44.562263,3230.0,True,440,2018-09-22 13:29:18,446.41386607376074,817.0,470.0,628.1336,1.7382978723404254,25.0,18.0,25.736099999999997,1.3888888888888888,Delhivery,DLV-WAI-00023,2018-09-20,2018-09-20,2018-09-21 06:12:26,2018-09-21,Delayed,1,287.0,Home & Kitchen,SELLER-102,Gurgaon_Bilaspur_HB,Haryana,2906.67,1766.47,Road,Delhivery,IND562132AAA_IND000000ACB,IND562132AAA,Trailer,30000,23960.9,89.89,13,8.833,13.617,347.0,73.83,-28.93,57.53,0,0,0,High,Rain,91.97,64.28,2419.58,2.52,211.808,19966.11,610.9,23101.85,691.54,567.646,1.06318,567.646,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-20 04:46:37.457370,thanos::sroute:418b2f33-1b2d-450b-b84a-c3ea2780be72,Carting,trip-153741879745709374,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND380054AAA,AMD_Memnagar (Gujarat),2018-09-20 04:46:37.457370,2018-09-20 07:31:25.382559,164.0,True,9,2018-09-20 07:00:43,9.72549881945571,27.0,12,13.068100000000001,2.25,27.0,12,13.068100000000001,2.25,Delhivery,DLV-WAI-00024,2018-09-20,2018-09-20,2018-09-20 05:58:37,2018-09-20,On Time,0,0.0,Grocery,SELLER-003,AMD_Memnagar,Gujarat,1166.95,106.74,Road,Delhivery,IND382430AAB_IND380054AAA,IND382430AAB,LCV,2500,1146.0,35.36,2,1.2,0.45,15.0,125.0,-25.58,44.44,0,0,0,Medium,Rain,55.09,16.38,139.5,7.5,1.481,132.56,17.19,482.24,216.34,3.969,0.35733,3.969,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-15 01:08:58.142349,thanos::sroute:6950a33a-f529-4286-83eb-f96c8d7a937f,FTL,trip-153697373814205427,IND571313AAB,Chamarjngr_BrDbleRd_D (Karnataka),IND571440AAA,Kollegala_NarsipuraRd_D (Karnataka),2018-09-15 06:49:46.330814,2018-09-15 08:06:04.487978,76.0,False,30,2018-09-15 06:59:20,30.729098966424555,58.0,45.0,40.6428,1.288888888888889,16.0,14.0,9.5562,1.1428571428571428,Delhivery,DLV-WAI-00025,2018-09-15,2018-09-15,2018-09-15 08:34:46,2018-09-15,On Time,0,0.0,Automotive,SELLER-053,Kollegala_NarsipuraRd_D,Karnataka,1268.4,243.43,Road,Delhivery,IND571313AAB_IND571440AAA,IND571313AAB,Trailer,30000,20768.8,65.88,1,1.75,0.967,13.0,28.89,-24.39,77.59,1,0,0,Medium,Rain,76.49,0.0,20.61,2.69,12.848,1133.03,54.03,1705.18,213.78,34.433,0.99672,34.433,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-19 00:54:13.872874,thanos::sroute:adfe08d8-90c1-4170-aea7-04ce5691b435,FTL,trip-153731845387262214,IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),IND211002AAB,Allahabad_Central_H_1 (Uttar Pradesh),2018-09-19 17:54:17.191944,2018-09-20 01:09:28.841403,435.0,True,22,2018-09-19 23:45:18,22.405625837523026,46.0,16.0,23.0117,2.875,46.0,16.0,23.0117,2.875,Delhivery,DLV-WAI-00026,2018-09-19,2018-09-19,2018-09-19 19:10:17,2018-09-19,On Time,0,0.0,Grocery,SELLER-135,Allahabad_Central_H_1,Uttar Pradesh,2163.32,169.53,Road,Delhivery,IND209304AAA_IND211002AAB,IND209304AAA,Truck,12000,5969.0,50.83,2,1.267,0.767,30.0,187.5,-2.63,34.78,0,0,0,Medium,Cloudy,75.68,15.14,389.83,4.49,4.989,461.13,16.47,850.1,257.01,13.372,0.59679,13.372,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-17 15:42:10.037130,thanos::sroute:f3f2e3f3-3aec-484c-970c-4438527c3175,Carting,trip-153719893003690852,IND110044AAB,Del_Okhla_PC (Delhi),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-17 15:42:10.037130,2018-09-17 19:10:58.311650,208.0,True,27,2018-09-17 18:31:22,28.44592092000695,37.0,31.0,33.4598,1.1935483870967742,5.0,5.0,5.8312,1.0,Delhivery,DLV-WAI-00027,2018-09-17,2018-09-17,2018-09-17 17:13:10,2018-09-17,On Time,0,0.0,Toys,SELLER-052,Gurgaon_Bilaspur_HB,Haryana,627.45,172.26,Road,Delhivery,IND110044AAB_IND000000ACB,IND110044AAB,LCV,2500,974.1,44.29,2,1.517,0.617,6.0,19.35,-14.98,83.78,0,0,0,Medium,Heavy Rain,77.7,12.73,174.35,7.5,3.793,356.31,32.08,772.01,190.18,10.165,0.35733,10.165,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-09-28 19:16:29.601892,thanos::sroute:a3414a57-5b1f-4cc0-bf8e-1a46456c9f53,FTL,trip-153816218960151511,IND416012AAA,Kolhapur_Shivaji_I (Maharashtra),IND395023AAA,Surat_HUB (Gujarat),2018-09-29 14:23:26.490342,2018-09-30 05:22:28.492959,899.0,True,176,2018-09-30 00:42:17,181.29133639680148,267.0,153.0,214.34570000000002,1.7450980392156863,30.0,15.0,21.1958,2.0,Delhivery,DLV-WAI-00028,2018-09-28,2018-09-29,2018-09-29 17:56:26,2018-09-29,Delayed,1,54.0,Home & Kitchen,SELLER-045,Surat_HUB,Gujarat,19194.76,623.54,Road,Delhivery,IND416012AAA_IND395023AAA,IND416012AAA,Trailer,30000,13449.7,50.34,4,3.55,4.45,114.0,74.51,-15.42,57.3,1,0,0,High,Cloudy,75.31,26.8,634.63,2.8,65.125,6027.55,225.93,7512.43,600.33,174.534,0.95796,174.534,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-10-03 20:30:20.208040,thanos::sroute:095a600e-3b47-4e00-b27b-d95cc1def761,Carting,trip-153859862020779355,IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),IND560300AAA,Bengaluru_KGAirprt_HB (Karnataka),2018-10-03 20:30:20.208040,2018-10-04 00:19:42.059974,229.0,True,27,2018-10-03 21:44:31,27.001862588826977,38.0,35.0,34.1016,1.0857142857142856,14.0,13.0,12.4342,1.0769230769230769,Delhivery,DLV-WAI-00029,2018-10-03,2018-10-03,2018-10-03 22:05:20,2018-10-03,On Time,0,0.0,Apparel,SELLER-056,Bengaluru_KGAirprt_HB,Karnataka,2733.74,193.89,Road,Delhivery,IND560099AAB_IND560300AAA,IND560099AAB,LCV,2500,1837.4,72.8,2,1.583,0.633,3.0,8.57,-20.82,92.11,0,0,1,Medium,Rain,75.04,10.36,198.57,7.07,4.098,368.52,48.05,898.01,0,10.984,0.37893,10.984,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-25 13:34:58.205842,thanos::sroute:3592c86e-c3d1-429b-917a-ebe9051215dc,FTL,trip-153788249820559505,IND712311AAA,Kolkata_Dankuni_HB (West Bengal),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2018-09-27 02:42:46.546035,2018-09-29 14:22:57.913305,3580.0,True,814,2018-09-28 12:38:38,814.3212343127096,1538.0,667.0,934.8605,2.305847076461769,74.0,11.0,15.9732,6.7272727272727275,Delhivery,DLV-WAI-00030,2018-09-25,2018-09-27,2018-09-27 14:49:46,2018-09-28,Delayed,1,811.0,Home & Kitchen,SELLER-030,Bhiwandi_Mankoli_HB,Maharashtra,3571.81,3230.89,Road,Delhivery,IND712311AAA_IND421302AAG,IND712311AAA,Heavy Truck,20000,15901.1,60.93,13,12.117,25.633,871.0,130.58,-12.89,43.37,0,0,0,Medium,Clear,77.38,138.23,2045.61,3.4,239.197,21533.04,1023.33,26962.94,1391.7,641.048,0.78722,641.048,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-12 17:35:13.969871,thanos::sroute:2c33e360-7e52-4d2c-a9db-fe24996829c7,FTL,trip-153677371396961699,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-12 17:35:13.969871,2018-09-14 09:02:40.598753,2367.0,True,1078,2018-09-13 02:39:55,1078.158473317814,1812.0,999.0,1344.3209,1.8138138138138138,26.0,23.0,21.894,1.1304347826086956,Delhivery,DLV-WAI-00031,2018-09-12,2018-09-12,2018-09-13 11:14:13,2018-09-13,Delayed,1,753.0,Apparel,SELLER-040,Hyderabad_Shamshbd_H,Telangana,1293.34,3387.67,Road,Delhivery,IND000000ACB_IND501359AAE,IND000000ACB,Truck,12000,4351.5,36.21,22,17.65,30.2,813.0,81.38,-19.8,55.13,0,0,0,Medium,Clear,72.95,146.18,556.12,4.5,253.927,24012.23,1857.66,29318.95,1864.06,680.525,0.59556,680.525,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-22 00:14:31.410395,thanos::sroute:37d7dd05-a266-4ddd-93e0-b3653ed4e5db,FTL,trip-153757527141017466,IND212601AAA,Fatehpur_Kotwali_D (Uttar Pradesh),IND210001AAA,Banda_GayatriN_D (Uttar Pradesh),2018-09-22 04:09:59.837642,2018-09-22 06:43:14.677480,153.0,True,44,2018-09-22 05:33:22,44.13080691399225,66.0,35.0,48.5945,1.8857142857142857,28.0,15,22.552400000000002,1.8666666666666667,Delhivery,DLV-WAI-00032,2018-09-22,2018-09-22,2018-09-22 05:44:59,2018-09-22,On Time,0,0.0,Home & Kitchen,SELLER-096,Banda_GayatriN_D,Uttar Pradesh,1725.55,204.99,Road,Delhivery,IND212601AAA_IND210001AAA,IND212601AAA,Truck,12000,3490.0,37.87,2,1.583,1.1,31.0,88.57,-9.19,53.03,1,0,0,Medium,Clear,78.68,8.83,92.13,4.5,9.807,919.21,74.44,1534.61,275.21,26.282,0.59556,26.282,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-10-01 18:15:35.876498,thanos::sroute:62be9958-c35f-4f2a-981b-302a291c3208,FTL,trip-153841773587625254,IND123401AAB,Rewari_YuktiDPP_D (Haryana),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-10-02 04:16:30.696039,2018-10-02 06:41:06.304674,144.0,True,22,2018-10-02 05:46:13,23.035737609401348,50.0,26.0,27.083,1.9230769230769231,50.0,26.0,27.083,1.9230769230769231,Delhivery,DLV-WAI-00033,2018-10-01,2018-10-02,2018-10-02 05:42:30,2018-10-02,On Time,0,0.0,Apparel,SELLER-054,Gurgaon_Bilaspur_HB,Haryana,1109.81,173.16,Road,Delhivery,IND123401AAB_IND000000ACB,IND123401AAB,Truck,12000,2512.8,35,1,1.433,0.833,24.0,92.31,-14.94,52.0,0,0,1,Medium,Clear,77.05,12.52,101.06,4.5,5.119,483.11,37.17,889.65,229.18,13.719,0.59556,13.719,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-12 20:31:10.925409,thanos::sroute:da9dfb1c-ec9b-40c6-86dd-07fcf69c958e,FTL,trip-153678427092512130,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND413002AAA,Solapur_Central_I_2 (Maharashtra),2018-09-12 20:31:10.925409,2018-09-13 10:19:20.338047,828.0,True,176,2018-09-13 05:05:26,176.08780905873124,293.0,137.0,192.69170000000003,2.1386861313868613,95.0,15.0,21.8558,6.333333333333333,Delhivery,DLV-WAI-00034,2018-09-12,2018-09-12,2018-09-12 23:48:10,2018-09-13,Delayed,1,96.0,Sports & Fitness,SELLER-027,Solapur_Central_I_2,Maharashtra,2926.51,473.97,Road,Delhivery,IND421302AAG_IND413002AAA,IND421302AAG,Heavy Truck,20000,15206.0,79.05,4,3.283,4.883,156.0,113.87,-8.62,46.76,0,0,0,Medium,Cloudy,73.21,37.91,538.11,3.25,54.251,4973.17,136.05,5942.41,539.97,145.392,0.82568,145.392,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-21 08:47:31.709794,thanos::sroute:fbf0d787-ad35-4831-a9ce-aad479ae2dcb,FTL,trip-153751965170957333,IND821115AAB,Sasaram_Central_I_2 (Bihar),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-22 02:43:21.462314,2018-09-23 02:49:00.936600,1445.0,True,462,2018-09-22 13:28:01,463.55689539724403,798.0,386.0,503.11690000000004,2.0673575129533677,34.0,12.0,17.2138,2.8333333333333335,Delhivery,DLV-WAI-00035,2018-09-21,2018-09-22,2018-09-22 10:09:21,2018-09-22,Delayed,1,352.0,Toys,SELLER-098,Gurgaon_Bilaspur_HB,Haryana,504.53,1562.84,Road,Delhivery,IND821115AAB_IND000000ACB,IND821115AAB,Trailer,30000,7843.5,35,9,7.433,13.3,412.0,106.74,-7.86,48.37,1,0,0,Medium,Heavy Rain,62.68,61.76,652.55,2.8,165.556,15008.71,648.46,17579.62,1027.95,443.69,0.95714,443.69,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-10-01 21:18:58.049761,thanos::sroute:bae3c09c-2500-4fbb-95b5-633f40e0b616,Carting,trip-153842873804952891,IND743347AAA,Kakdwip_KlngrDPP_D (West Bengal),IND700053AAA,CCU_New Alipore_DPC (West Bengal),2018-10-02 03:33:47.573949,2018-10-02 07:24:37.584794,230.0,True,9,2018-10-02 06:31:53,10.508963378081617,32.0,13.0,12.5427,2.4615384615384617,32.0,13.0,12.5427,2.4615384615384617,Delhivery,DLV-WAI-00036,2018-10-01,2018-10-02,2018-10-02 04:46:47,2018-10-02,On Time,0,0.0,Apparel,SELLER-114,CCU_New Alipore_DPC,West Bengal,2195.79,100.01,Road,Delhivery,IND743347AAA_IND700053AAA,IND743347AAA,LCV,2500,1193.1,47.45,2,1.217,0.533,19.0,146.15,-16.21,40.62,0,0,1,Medium,Clear,85.48,17.43,201.43,7.5,1.422,127.86,8.39,424.25,250.47,3.81,0.35733,3.81,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-09-28 19:00:55.303013,thanos::sroute:6a4c73b0-d43a-4874-a56d-926b3300af83,Carting,trip-153816125530276378,IND201001AAC,Ghaziabad_Central_L_8 (Uttar Pradesh),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 19:00:55.303013,2018-09-28 22:14:48.820983,193.0,True,18,2018-09-28 21:18:11,18.47164345074842,32.0,27.0,25.1278,1.1851851851851851,14.0,19.0,14.021600000000001,0.7368421052631579,Delhivery,DLV-WAI-00037,2018-09-28,2018-09-28,2018-09-28 20:27:55,2018-09-28,On Time,0,0.0,Home & Kitchen,SELLER-002,Delhi_Airport_H,Delhi,7245.29,121.27,Road,Delhivery,IND201001AAC_IND110037AAM,IND201001AAC,Mini Truck,5000,1186.4,35,3,1.45,0.533,5.0,18.52,-26.49,84.38,0,0,0,High,Clear,60.9,17.41,167.0,6.0,3.56,319.78,32.17,743.13,268.63,9.54,0.44667,9.54,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-15 04:49:51.765560,thanos::sroute:6f755c85-4bc8-45f0-8ad8-922cbbb26c3c,Carting,trip-153698699441579779,IND712124AAA,Hooghly_DC (West Bengal),IND712103AAA,Hoogly_Bandel_D (West Bengal),2018-09-15 06:29:25.327389,2018-09-15 07:24:49.244505,55.0,True,9,2018-09-15 06:43:56,9.362808833098544,36.0,9.0,9.9988,4.0,36.0,9.0,9.9988,4.0,Delhivery,DLV-WAI-00038,2018-09-15,2018-09-15,2018-09-15 07:38:25,2018-09-15,On Time,0,0.0,Electronics,SELLER-074,Hoogly_Bandel_D,West Bengal,3257.17,105.1,Road,Delhivery,IND712124AAA_IND712103AAA,IND712124AAA,Mini Truck,5000,977.5,35,2,1.15,0.6,27.0,300.0,-6.36,25.0,1,0,0,High,Clear,84.35,19.7,25.65,6.0,1.56,148.95,8.99,407.99,267.14,4.182,0.44667,4.182,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-10-03 17:46:03.409692,thanos::sroute:0456b740-1dad-4929-bbe0-87d8843f5a10,FTL,trip-153858876340944305,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-10-03 17:46:03.409692,2018-10-06 19:46:59.723686,4440.0,True,1034,2018-10-04 21:14:29,1034.0964129402842,2786.0,924.0,1216.344,3.015151515151515,21.0,15.0,22.2352,1.4,Delhivery,DLV-WAI-00039,2018-10-03,2018-10-03,2018-10-04 10:10:03,2018-10-05,Delayed,1,1802.0,Apparel,SELLER-077,Bangalore_Nelmngla_H,Karnataka,6299.03,4113.73,Road,Delhivery,IND000000ACB_IND562132AAA,IND000000ACB,Trailer,30000,8427.3,35,18,16.4,46.433,1862.0,201.52,-14.98,33.17,0,0,1,Medium,Rain,73.07,295.22,1657.38,2.8,369.32,34300.67,1216.9,39631.7,5183.97,989.778,0.95714,989.778,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-09-27 23:47:28.638285,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153809204863803347,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),2018-09-27 23:47:28.638285,2018-09-28 18:47:34.318617,1140.0,False,442,2018-09-28 04:54:27,442.1779816668055,813.0,389.0,545.6703,2.089974293059126,7.0,2,3.2109,3.5,Delhivery,DLV-WAI-00040,2018-09-27,2018-09-27,2018-09-28 07:16:28,2018-09-28,Delayed,1,364.0,Automotive,SELLER-099,Kanpur_Central_H_6,Uttar Pradesh,3423.15,1466.51,Road,Delhivery,IND462022AAA_IND209304AAA,IND462022AAA,Truck,12000,6112.2,53.58,9,7.483,13.55,424.0,109.0,-18.97,47.85,0,0,0,High,Clear,68.1,63.42,329.67,4.46,104.001,9746.88,424.53,12183.45,1176.63,278.723,0.60093,278.723,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-24 15:38:07.536864,thanos::sroute:ece220f3-1ab9-4999-bec3-38ef119bec82,Carting,trip-153780348753658763,IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),IND560058AAB,Bengaluru_Peenya_IP (Karnataka),2018-09-24 15:38:07.536864,2018-09-24 18:50:53.120984,192.0,False,28,2018-09-24 17:13:19,28.577887656295655,95.0,34.0,31.5352,2.7941176470588234,2.0,0.0,1.0653,-1,Delhivery,DLV-WAI-00041,2018-09-24,2018-09-24,2018-09-24 17:12:07,2018-09-24,Delayed,1,1.0,Beauty & Personal Care,SELLER-063,Bengaluru_Peenya_IP,Karnataka,2105.59,175.18,Road,Delhivery,IND560099AAB_IND560058AAB,IND560099AAB,LCV,2500,1039.3,54.71,3,1.567,1.583,61.0,179.41,-9.38,35.79,0,0,0,Medium,Cloudy,77.38,16.18,99.04,7.41,3.856,367.47,42.71,907.97,350.8,10.334,0.36159,10.334,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-10-03 23:34:18.555889,thanos::sroute:a7c65177-0f6d-49a5-ac3a-6a445a0aa766,Carting,trip-153860965855565549,IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),IND208019AAA,Kanpur_Rawatpur_D (Uttar Pradesh),2018-10-03 23:34:18.555889,2018-10-04 02:47:49.477067,193.0,True,9,2018-10-04 00:17:32,9.928442565413352,102.0,13.0,12.9225,7.846153846153846,102.0,13.0,12.9225,7.846153846153846,Delhivery,DLV-WAI-00042,2018-10-03,2018-10-03,2018-10-04 00:47:18,2018-10-04,Delayed,1,29.0,Sports & Fitness,SELLER-049,Kanpur_Rawatpur_D,Uttar Pradesh,17720.08,101.57,Road,Delhivery,IND209304AAA_IND208019AAA,IND209304AAA,Mini Truck,5000,2800.6,51.87,2,1.217,1.7,89.0,684.62,-23.17,12.75,0,0,1,Medium,Cloudy,65.44,27.44,93.03,5.97,1.839,170.72,19.19,600.36,590.92,4.929,0.44877,4.929,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-09-27 19:37:41.898428,thanos::sroute:e3d64630-b76b-485d-9ef2-10bbbf66ab34,Carting,trip-153807706189817263,IND400072AAD,Mumbai_Chndivli_PC (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2018-09-27 19:37:41.898428,2018-09-28 03:46:23.037289,488.0,False,19,2018-09-27 20:31:54,19.43895424085222,34.0,18,23.717200000000002,1.8888888888888888,0.0,0,0.0,-1,Delhivery,DLV-WAI-00043,2018-09-27,2018-09-27,2018-09-27 20:55:41,2018-09-27,On Time,0,0.0,Electronics,SELLER-102,Bhiwandi_Mankoli_HB,Maharashtra,4575.8,125.03,Road,Delhivery,IND400072AAD_IND421302AAG,IND400072AAD,LCV,2500,1723.3,68.84,2,1.3,0.567,16.0,88.89,-18.04,52.94,0,0,0,Medium,Heavy Rain,71.54,7.28,457.29,7.15,2.821,268.01,30.25,707.13,273.41,7.56,0.375,7.56,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-25 06:01:12.059327,thanos::sroute:dca6268f-741a-4d1a-b1b0-aab13095a366,FTL,trip-153785527205904680,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-25 06:01:12.059327,2018-09-27 04:53:01.890120,2811.0,True,1408,2018-09-25 19:15:18,1408.1822521533934,2014.0,1278.0,1713.3826999999999,1.5758998435054774,41.0,17.0,25.432299999999998,2.411764705882353,Delhivery,DLV-WAI-00044,2018-09-25,2018-09-25,2018-09-26 04:19:12,2018-09-26,Delayed,1,676.0,Grocery,SELLER-016,Bangalore_Nelmngla_H,Karnataka,1412.19,6476.11,Road,Delhivery,IND000000ACB_IND562132AAA,IND000000ACB,Truck,12000,9498.8,79.29,22,22.3,33.567,736.0,57.59,-17.81,63.46,0,0,0,High,Clear,69.43,121.26,802.86,4.17,349.213,31207.44,1619.66,38807.05,1164.96,935.891,0.64262,935.891,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-10-03 00:01:00.774939,thanos::sroute:38b8257c-1dae-4f7a-b762-009145e3e8dd,FTL,trip-153852486077464126,IND312403AAA,BariSadri_BhmprDPP_D (Rajasthan),IND312001AAA,Chittaurgarh_DC (Rajasthan),2018-10-03 05:18:17.568786,2018-10-03 08:26:47.034286,188.0,True,44,2018-10-03 05:50:35,44.52608664951898,96.0,78.0,86.5843,1.2307692307692308,42.0,62.0,68.2807,0.6774193548387096,Delhivery,DLV-WAI-00045,2018-10-03,2018-10-03,2018-10-03 07:36:17,2018-10-03,On Time,0,0.0,Home & Kitchen,SELLER-002,Chittaurgarh_DC,Rajasthan,2679.02,391.17,Road,Delhivery,IND312403AAA_IND312001AAA,IND312403AAA,Truck,12000,3822.9,36.89,2,2.3,1.6,18.0,23.08,-48.57,81.25,0,0,1,Medium,Cloudy,79.76,12.48,94.35,4.5,16.355,1488.64,73.92,1969.32,228.7,43.831,0.59556,43.831,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
